"vd_dc
References : ['mag(AC.I_Probe1.i)']
Dependency : [vd_dc]
Num. Points : [51]
Matrix Size : scalar
Type : Real","vg_dc
References : ['mag(AC.I_Probe1.i)']
Dependency : [vd_dc,vg_dc]
Num. Points : [51,51]
Matrix Size : scalar
Type : Real","freq
References : ['mag(AC.I_Probe1.i)']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","mag(AC.I_Probe1.i)
References : []
Dependency : [vd_dc,vg_dc,freq]
Num. Points : [51,51,51]
Matrix Size : scalar
Type : Real"
vd_dc, vg_dc, freq, ids_ac
3.100,3.800,10.00e9,4.150E-4
3.100,3.900,100.0e3,6.423E-7
3.100,3.900,125.9e3,6.423E-7
3.100,3.900,158.5e3,6.423E-7
3.100,3.900,199.5e3,6.423E-7
3.100,3.900,251.2e3,6.424E-7
3.100,3.900,316.2e3,6.424E-7
3.100,3.900,398.1e3,6.425E-7
3.100,3.900,501.2e3,6.427E-7
3.100,3.900,631.0e3,6.429E-7
3.100,3.900,794.3e3,6.433E-7
3.100,3.900,1.000e6,6.439E-7
3.100,3.900,1.259e6,6.448E-7
3.100,3.900,1.585e6,6.462E-7
3.100,3.900,1.995e6,6.485E-7
3.100,3.900,2.512e6,6.522E-7
3.100,3.900,3.162e6,6.579E-7
3.100,3.900,3.981e6,6.669E-7
3.100,3.900,5.012e6,6.808E-7
3.100,3.900,6.310e6,7.024E-7
3.100,3.900,7.943e6,7.352E-7
3.100,3.900,10.00e6,7.845E-7
3.100,3.900,12.59e6,8.568E-7
3.100,3.900,15.85e6,9.604E-7
3.100,3.900,19.95e6,1.105E-6
3.100,3.900,25.12e6,1.301E-6
3.100,3.900,31.62e6,1.563E-6
3.100,3.900,39.81e6,1.905E-6
3.100,3.900,50.12e6,2.347E-6
3.100,3.900,63.10e6,2.914E-6
3.100,3.900,79.43e6,3.636E-6
3.100,3.900,100.0e6,4.551E-6
3.100,3.900,125.9e6,5.708E-6
3.100,3.900,158.5e6,7.169E-6
3.100,3.900,199.5e6,9.012E-6
3.100,3.900,251.2e6,1.133E-5
3.100,3.900,316.2e6,1.426E-5
3.100,3.900,398.1e6,1.795E-5
3.100,3.900,501.2e6,2.259E-5
3.100,3.900,631.0e6,2.843E-5
3.100,3.900,794.3e6,3.579E-5
3.100,3.900,1.000e9,4.505E-5
3.100,3.900,1.259e9,5.672E-5
3.100,3.900,1.585e9,7.140E-5
3.100,3.900,1.995e9,8.989E-5
3.100,3.900,2.512e9,1.132E-4
3.100,3.900,3.162e9,1.425E-4
3.100,3.900,3.981e9,1.793E-4
3.100,3.900,5.012e9,2.258E-4
3.100,3.900,6.310e9,2.842E-4
3.100,3.900,7.943e9,3.578E-4
3.100,3.900,10.00e9,4.505E-4
3.100,4.000,100.0e3,6.423E-7
3.100,4.000,125.9e3,6.423E-7
3.100,4.000,158.5e3,6.423E-7
3.100,4.000,199.5e3,6.424E-7
3.100,4.000,251.2e3,6.424E-7
3.100,4.000,316.2e3,6.425E-7
3.100,4.000,398.1e3,6.426E-7
3.100,4.000,501.2e3,6.427E-7
3.100,4.000,631.0e3,6.430E-7
3.100,4.000,794.3e3,6.434E-7
3.100,4.000,1.000e6,6.441E-7
3.100,4.000,1.259e6,6.452E-7
3.100,4.000,1.585e6,6.468E-7
3.100,4.000,1.995e6,6.495E-7
3.100,4.000,2.512e6,6.536E-7
3.100,4.000,3.162e6,6.602E-7
3.100,4.000,3.981e6,6.704E-7
3.100,4.000,5.012e6,6.863E-7
3.100,4.000,6.310e6,7.108E-7
3.100,4.000,7.943e6,7.480E-7
3.100,4.000,10.00e6,8.034E-7
3.100,4.000,12.59e6,8.841E-7
3.100,4.000,15.85e6,9.987E-7
3.100,4.000,19.95e6,1.157E-6
3.100,4.000,25.12e6,1.372E-6
3.100,4.000,31.62e6,1.656E-6
3.100,4.000,39.81e6,2.026E-6
3.100,4.000,50.12e6,2.502E-6
3.100,4.000,63.10e6,3.112E-6
3.100,4.000,79.43e6,3.886E-6
3.100,4.000,100.0e6,4.868E-6
3.100,4.000,125.9e6,6.109E-6
3.100,4.000,158.5e6,7.675E-6
3.100,4.000,199.5e6,9.650E-6
3.100,4.000,251.2e6,1.214E-5
3.100,4.000,316.2e6,1.527E-5
3.100,4.000,398.1e6,1.922E-5
3.100,4.000,501.2e6,2.419E-5
3.100,4.000,631.0e6,3.045E-5
3.100,4.000,794.3e6,3.834E-5
3.100,4.000,1.000e9,4.826E-5
3.100,4.000,1.259e9,6.075E-5
3.100,4.000,1.585e9,7.648E-5
3.100,4.000,1.995e9,9.628E-5
3.100,4.000,2.512e9,1.212E-4
3.100,4.000,3.162e9,1.526E-4
3.100,4.000,3.981e9,1.921E-4
3.100,4.000,5.012e9,2.418E-4
3.100,4.000,6.310e9,3.045E-4
3.100,4.000,7.943e9,3.833E-4
3.100,4.000,10.00e9,4.826E-4
3.100,4.100,100.0e3,6.423E-7
3.100,4.100,125.9e3,6.423E-7
3.100,4.100,158.5e3,6.423E-7
3.100,4.100,199.5e3,6.424E-7
3.100,4.100,251.2e3,6.424E-7
3.100,4.100,316.2e3,6.425E-7
3.100,4.100,398.1e3,6.426E-7
3.100,4.100,501.2e3,6.428E-7
3.100,4.100,631.0e3,6.431E-7
3.100,4.100,794.3e3,6.436E-7
3.100,4.100,1.000e6,6.443E-7
3.100,4.100,1.259e6,6.455E-7
3.100,4.100,1.585e6,6.474E-7
3.100,4.100,1.995e6,6.503E-7
3.100,4.100,2.512e6,6.550E-7
3.100,4.100,3.162e6,6.623E-7
3.100,4.100,3.981e6,6.738E-7
3.100,4.100,5.012e6,6.916E-7
3.100,4.100,6.310e6,7.188E-7
3.100,4.100,7.943e6,7.601E-7
3.100,4.100,10.00e6,8.212E-7
3.100,4.100,12.59e6,9.096E-7
3.100,4.100,15.85e6,1.034E-6
3.100,4.100,19.95e6,1.206E-6
3.100,4.100,25.12e6,1.437E-6
3.100,4.100,31.62e6,1.741E-6
3.100,4.100,39.81e6,2.136E-6
3.100,4.100,50.12e6,2.643E-6
3.100,4.100,63.10e6,3.291E-6
3.100,4.100,79.43e6,4.114E-6
3.100,4.100,100.0e6,5.156E-6
3.100,4.100,125.9e6,6.473E-6
3.100,4.100,158.5e6,8.134E-6
3.100,4.100,199.5e6,1.023E-5
3.100,4.100,251.2e6,1.287E-5
3.100,4.100,316.2e6,1.619E-5
3.100,4.100,398.1e6,2.038E-5
3.100,4.100,501.2e6,2.565E-5
3.100,4.100,631.0e6,3.229E-5
3.100,4.100,794.3e6,4.064E-5
3.100,4.100,1.000e9,5.117E-5
3.100,4.100,1.259e9,6.441E-5
3.100,4.100,1.585e9,8.109E-5
3.100,4.100,1.995e9,1.021E-4
3.100,4.100,2.512e9,1.285E-4
3.100,4.100,3.162e9,1.618E-4
3.100,4.100,3.981e9,2.037E-4
3.100,4.100,5.012e9,2.564E-4
3.100,4.100,6.310e9,3.228E-4
3.100,4.100,7.943e9,4.064E-4
3.100,4.100,10.00e9,0.001
3.100,4.200,100.0e3,6.423E-7
3.100,4.200,125.9e3,6.423E-7
3.100,4.200,158.5e3,6.423E-7
3.100,4.200,199.5e3,6.424E-7
3.100,4.200,251.2e3,6.424E-7
3.100,4.200,316.2e3,6.425E-7
3.100,4.200,398.1e3,6.426E-7
3.100,4.200,501.2e3,6.429E-7
3.100,4.200,631.0e3,6.432E-7
3.100,4.200,794.3e3,6.437E-7
3.100,4.200,1.000e6,6.445E-7
3.100,4.200,1.259e6,6.458E-7
3.100,4.200,1.585e6,6.479E-7
3.100,4.200,1.995e6,6.512E-7
3.100,4.200,2.512e6,6.564E-7
3.100,4.200,3.162e6,6.644E-7
3.100,4.200,3.981e6,6.771E-7
3.100,4.200,5.012e6,6.966E-7
3.100,4.200,6.310e6,7.265E-7
3.100,4.200,7.943e6,7.715E-7
3.100,4.200,10.00e6,8.379E-7
3.100,4.200,12.59e6,9.335E-7
3.100,4.200,15.85e6,1.068E-6
3.100,4.200,19.95e6,1.251E-6
3.100,4.200,25.12e6,1.497E-6
3.100,4.200,31.62e6,1.819E-6
3.100,4.200,39.81e6,2.236E-6
3.100,4.200,50.12e6,2.772E-6
3.100,4.200,63.10e6,3.455E-6
3.100,4.200,79.43e6,4.322E-6
3.100,4.200,100.0e6,5.419E-6
3.100,4.200,125.9e6,6.805E-6
3.100,4.200,158.5e6,8.553E-6
3.100,4.200,199.5e6,1.076E-5
3.100,4.200,251.2e6,1.353E-5
3.100,4.200,316.2e6,1.703E-5
3.100,4.200,398.1e6,2.143E-5
3.100,4.200,501.2e6,2.698E-5
3.100,4.200,631.0e6,3.396E-5
3.100,4.200,794.3e6,4.275E-5
3.100,4.200,1.000e9,5.381E-5
3.100,4.200,1.259e9,6.775E-5
3.100,4.200,1.585e9,8.529E-5
3.100,4.200,1.995e9,1.074E-4
3.100,4.200,2.512e9,1.352E-4
3.100,4.200,3.162e9,1.702E-4
3.100,4.200,3.981e9,2.142E-4
3.100,4.200,5.012e9,2.697E-4
3.100,4.200,6.310e9,3.395E-4
3.100,4.200,7.943e9,4.274E-4
3.100,4.200,10.00e9,0.001
3.100,4.300,100.0e3,6.423E-7
3.100,4.300,125.9e3,6.423E-7
3.100,4.300,158.5e3,6.423E-7
3.100,4.300,199.5e3,6.424E-7
3.100,4.300,251.2e3,6.424E-7
3.100,4.300,316.2e3,6.425E-7
3.100,4.300,398.1e3,6.427E-7
3.100,4.300,501.2e3,6.429E-7
3.100,4.300,631.0e3,6.433E-7
3.100,4.300,794.3e3,6.438E-7
3.100,4.300,1.000e6,6.447E-7
3.100,4.300,1.259e6,6.462E-7
3.100,4.300,1.585e6,6.484E-7
3.100,4.300,1.995e6,6.520E-7
3.100,4.300,2.512e6,6.576E-7
3.100,4.300,3.162e6,6.664E-7
3.100,4.300,3.981e6,6.802E-7
3.100,4.300,5.012e6,7.014E-7
3.100,4.300,6.310e6,7.338E-7
3.100,4.300,7.943e6,7.823E-7
3.100,4.300,10.00e6,8.537E-7
3.100,4.300,12.59e6,9.559E-7
3.100,4.300,15.85e6,1.099E-6
3.100,4.300,19.95e6,1.293E-6
3.100,4.300,25.12e6,1.552E-6
3.100,4.300,31.62e6,1.891E-6
3.100,4.300,39.81e6,2.329E-6
3.100,4.300,50.12e6,2.891E-6
3.100,4.300,63.10e6,3.606E-6
3.100,4.300,79.43e6,4.513E-6
3.100,4.300,100.0e6,5.660E-6
3.100,4.300,125.9e6,7.108E-6
3.100,4.300,158.5e6,8.935E-6
3.100,4.300,199.5e6,1.124E-5
3.100,4.300,251.2e6,1.414E-5
3.100,4.300,316.2e6,1.779E-5
3.100,4.300,398.1e6,2.240E-5
3.100,4.300,501.2e6,2.819E-5
3.100,4.300,631.0e6,3.549E-5
3.100,4.300,794.3e6,4.467E-5
3.100,4.300,1.000e9,5.624E-5
3.100,4.300,1.259e9,7.080E-5
3.100,4.300,1.585e9,8.912E-5
3.100,4.300,1.995e9,1.122E-4
3.100,4.300,2.512e9,1.413E-4
3.100,4.300,3.162e9,1.778E-4
3.100,4.300,3.981e9,2.239E-4
3.100,4.300,5.012e9,2.818E-4
3.100,4.300,6.310e9,3.548E-4
3.100,4.300,7.943e9,4.467E-4
3.100,4.300,10.00e9,0.001
3.100,4.400,100.0e3,6.423E-7
3.100,4.400,125.9e3,6.423E-7
3.100,4.400,158.5e3,6.424E-7
3.100,4.400,199.5e3,6.424E-7
3.100,4.400,251.2e3,6.425E-7
3.100,4.400,316.2e3,6.426E-7
3.100,4.400,398.1e3,6.427E-7
3.100,4.400,501.2e3,6.430E-7
3.100,4.400,631.0e3,6.433E-7
3.100,4.400,794.3e3,6.440E-7
3.100,4.400,1.000e6,6.449E-7
3.100,4.400,1.259e6,6.465E-7
3.100,4.400,1.585e6,6.489E-7
3.100,4.400,1.995e6,6.528E-7
3.100,4.400,2.512e6,6.589E-7
3.100,4.400,3.162e6,6.684E-7
3.100,4.400,3.981e6,6.831E-7
3.100,4.400,5.012e6,7.059E-7
3.100,4.400,6.310e6,7.406E-7
3.100,4.400,7.943e6,7.925E-7
3.100,4.400,10.00e6,8.685E-7
3.100,4.400,12.59e6,9.768E-7
3.100,4.400,15.85e6,1.127E-6
3.100,4.400,19.95e6,1.331E-6
3.100,4.400,25.12e6,1.603E-6
3.100,4.400,31.62e6,1.957E-6
3.100,4.400,39.81e6,2.414E-6
3.100,4.400,50.12e6,2.999E-6
3.100,4.400,63.10e6,3.744E-6
3.100,4.400,79.43e6,4.687E-6
3.100,4.400,100.0e6,5.881E-6
3.100,4.400,125.9e6,7.387E-6
3.100,4.400,158.5e6,9.287E-6
3.100,4.400,199.5e6,1.168E-5
3.100,4.400,251.2e6,1.470E-5
3.100,4.400,316.2e6,1.850E-5
3.100,4.400,398.1e6,2.328E-5
3.100,4.400,501.2e6,2.930E-5
3.100,4.400,631.0e6,3.689E-5
3.100,4.400,794.3e6,4.644E-5
3.100,4.400,1.000e9,5.846E-5
3.100,4.400,1.259e9,7.359E-5
3.100,4.400,1.585e9,9.265E-5
3.100,4.400,1.995e9,1.166E-4
3.100,4.400,2.512e9,1.468E-4
3.100,4.400,3.162e9,1.849E-4
3.100,4.400,3.981e9,2.327E-4
3.100,4.400,5.012e9,2.930E-4
3.100,4.400,6.310e9,3.688E-4
3.100,4.400,7.943e9,4.643E-4
3.100,4.400,10.00e9,0.001
3.100,4.500,100.0e3,6.423E-7
3.100,4.500,125.9e3,6.423E-7
3.100,4.500,158.5e3,6.424E-7
3.100,4.500,199.5e3,6.424E-7
3.100,4.500,251.2e3,6.425E-7
3.100,4.500,316.2e3,6.426E-7
3.100,4.500,398.1e3,6.427E-7
3.100,4.500,501.2e3,6.430E-7
3.100,4.500,631.0e3,6.434E-7
3.100,4.500,794.3e3,6.441E-7
3.100,4.500,1.000e6,6.451E-7
3.100,4.500,1.259e6,6.468E-7
3.100,4.500,1.585e6,6.494E-7
3.100,4.500,1.995e6,6.535E-7
3.100,4.500,2.512e6,6.600E-7
3.100,4.500,3.162e6,6.702E-7
3.100,4.500,3.981e6,6.860E-7
3.100,4.500,5.012e6,7.103E-7
3.100,4.500,6.310e6,7.472E-7
3.100,4.500,7.943e6,8.022E-7
3.100,4.500,10.00e6,8.824E-7
3.100,4.500,12.59e6,9.963E-7
3.100,4.500,15.85e6,1.154E-6
3.100,4.500,19.95e6,1.367E-6
3.100,4.500,25.12e6,1.650E-6
3.100,4.500,31.62e6,2.018E-6
3.100,4.500,39.81e6,2.493E-6
3.100,4.500,50.12e6,3.099E-6
3.100,4.500,63.10e6,3.871E-6
3.100,4.500,79.43e6,4.848E-6
3.100,4.500,100.0e6,6.084E-6
3.100,4.500,125.9e6,7.644E-6
3.100,4.500,158.5e6,9.610E-6
3.100,4.500,199.5e6,1.209E-5
3.100,4.500,251.2e6,1.521E-5
3.100,4.500,316.2e6,1.914E-5
3.100,4.500,398.1e6,2.409E-5
3.100,4.500,501.2e6,3.033E-5
3.100,4.500,631.0e6,3.818E-5
3.100,4.500,794.3e6,4.806E-5
3.100,4.500,1.000e9,6.050E-5
3.100,4.500,1.259e9,7.617E-5
3.100,4.500,1.585e9,9.589E-5
3.100,4.500,1.995e9,1.207E-4
3.100,4.500,2.512e9,1.520E-4
3.100,4.500,3.162e9,1.913E-4
3.100,4.500,3.981e9,2.409E-4
3.100,4.500,5.012e9,3.032E-4
3.100,4.500,6.310e9,3.817E-4
3.100,4.500,7.943e9,4.806E-4
3.100,4.500,10.00e9,0.001
3.100,4.600,100.0e3,6.423E-7
3.100,4.600,125.9e3,6.423E-7
3.100,4.600,158.5e3,6.424E-7
3.100,4.600,199.5e3,6.424E-7
3.100,4.600,251.2e3,6.425E-7
3.100,4.600,316.2e3,6.426E-7
3.100,4.600,398.1e3,6.428E-7
3.100,4.600,501.2e3,6.430E-7
3.100,4.600,631.0e3,6.435E-7
3.100,4.600,794.3e3,6.442E-7
3.100,4.600,1.000e6,6.453E-7
3.100,4.600,1.259e6,6.471E-7
3.100,4.600,1.585e6,6.499E-7
3.100,4.600,1.995e6,6.542E-7
3.100,4.600,2.512e6,6.611E-7
3.100,4.600,3.162e6,6.719E-7
3.100,4.600,3.981e6,6.886E-7
3.100,4.600,5.012e6,7.144E-7
3.100,4.600,6.310e6,7.533E-7
3.100,4.600,7.943e6,8.113E-7
3.100,4.600,10.00e6,8.954E-7
3.100,4.600,12.59e6,1.015E-6
3.100,4.600,15.85e6,1.179E-6
3.100,4.600,19.95e6,1.401E-6
3.100,4.600,25.12e6,1.694E-6
3.100,4.600,31.62e6,2.075E-6
3.100,4.600,39.81e6,2.566E-6
3.100,4.600,50.12e6,3.192E-6
3.100,4.600,63.10e6,3.989E-6
3.100,4.600,79.43e6,4.997E-6
3.100,4.600,100.0e6,6.272E-6
3.100,4.600,125.9e6,7.881E-6
3.100,4.600,158.5e6,9.909E-6
3.100,4.600,199.5e6,1.247E-5
3.100,4.600,251.2e6,1.568E-5
3.100,4.600,316.2e6,1.974E-5
3.100,4.600,398.1e6,2.485E-5
3.100,4.600,501.2e6,3.128E-5
3.100,4.600,631.0e6,3.937E-5
3.100,4.600,794.3e6,4.956E-5
3.100,4.600,1.000e9,6.239E-5
3.100,4.600,1.259e9,7.855E-5
3.100,4.600,1.585e9,9.888E-5
3.100,4.600,1.995e9,1.245E-4
3.100,4.600,2.512e9,1.567E-4
3.100,4.600,3.162e9,1.973E-4
3.100,4.600,3.981e9,2.484E-4
3.100,4.600,5.012e9,3.127E-4
3.100,4.600,6.310e9,3.937E-4
3.100,4.600,7.943e9,4.956E-4
3.100,4.600,10.00e9,0.001
3.100,4.700,100.0e3,6.423E-7
3.100,4.700,125.9e3,6.423E-7
3.100,4.700,158.5e3,6.424E-7
3.100,4.700,199.5e3,6.424E-7
3.100,4.700,251.2e3,6.425E-7
3.100,4.700,316.2e3,6.426E-7
3.100,4.700,398.1e3,6.428E-7
3.100,4.700,501.2e3,6.431E-7
3.100,4.700,631.0e3,6.436E-7
3.100,4.700,794.3e3,6.443E-7
3.100,4.700,1.000e6,6.455E-7
3.100,4.700,1.259e6,6.473E-7
3.100,4.700,1.585e6,6.503E-7
3.100,4.700,1.995e6,6.549E-7
3.100,4.700,2.512e6,6.622E-7
3.100,4.700,3.162e6,6.736E-7
3.100,4.700,3.981e6,6.912E-7
3.100,4.700,5.012e6,7.182E-7
3.100,4.700,6.310e6,7.592E-7
3.100,4.700,7.943e6,8.198E-7
3.100,4.700,10.00e6,9.077E-7
3.100,4.700,12.59e6,1.032E-6
3.100,4.700,15.85e6,1.202E-6
3.100,4.700,19.95e6,1.432E-6
3.100,4.700,25.12e6,1.734E-6
3.100,4.700,31.62e6,2.128E-6
3.100,4.700,39.81e6,2.633E-6
3.100,4.700,50.12e6,3.278E-6
3.100,4.700,63.10e6,4.098E-6
3.100,4.700,79.43e6,5.135E-6
3.100,4.700,100.0e6,6.446E-6
3.100,4.700,125.9e6,8.100E-6
3.100,4.700,158.5e6,1.019E-5
3.100,4.700,199.5e6,1.281E-5
3.100,4.700,251.2e6,1.612E-5
3.100,4.700,316.2e6,2.029E-5
3.100,4.700,398.1e6,2.554E-5
3.100,4.700,501.2e6,3.215E-5
3.100,4.700,631.0e6,4.048E-5
3.100,4.700,794.3e6,5.095E-5
3.100,4.700,1.000e9,6.414E-5
3.100,4.700,1.259e9,8.075E-5
3.100,4.700,1.585e9,1.017E-4
3.100,4.700,1.995e9,1.280E-4
3.100,4.700,2.512e9,1.611E-4
3.100,4.700,3.162e9,2.028E-4
3.100,4.700,3.981e9,2.554E-4
3.100,4.700,5.012e9,3.215E-4
3.100,4.700,6.310e9,4.047E-4
3.100,4.700,7.943e9,0.001
3.100,4.700,10.00e9,0.001
3.100,4.800,100.0e3,6.423E-7
3.100,4.800,125.9e3,6.423E-7
3.100,4.800,158.5e3,6.424E-7
3.100,4.800,199.5e3,6.424E-7
3.100,4.800,251.2e3,6.425E-7
3.100,4.800,316.2e3,6.426E-7
3.100,4.800,398.1e3,6.428E-7
3.100,4.800,501.2e3,6.431E-7
3.100,4.800,631.0e3,6.436E-7
3.100,4.800,794.3e3,6.444E-7
3.100,4.800,1.000e6,6.456E-7
3.100,4.800,1.259e6,6.476E-7
3.100,4.800,1.585e6,6.507E-7
3.100,4.800,1.995e6,6.556E-7
3.100,4.800,2.512e6,6.632E-7
3.100,4.800,3.162e6,6.751E-7
3.100,4.800,3.981e6,6.936E-7
3.100,4.800,5.012e6,7.219E-7
3.100,4.800,6.310e6,7.647E-7
3.100,4.800,7.943e6,8.279E-7
3.100,4.800,10.00e6,9.193E-7
3.100,4.800,12.59e6,1.048E-6
3.100,4.800,15.85e6,1.224E-6
3.100,4.800,19.95e6,1.461E-6
3.100,4.800,25.12e6,1.772E-6
3.100,4.800,31.62e6,2.177E-6
3.100,4.800,39.81e6,2.696E-6
3.100,4.800,50.12e6,3.358E-6
3.100,4.800,63.10e6,4.199E-6
3.100,4.800,79.43e6,5.263E-6
3.100,4.800,100.0e6,6.608E-6
3.100,4.800,125.9e6,8.304E-6
3.100,4.800,158.5e6,1.044E-5
3.100,4.800,199.5e6,1.314E-5
3.100,4.800,251.2e6,1.653E-5
3.100,4.800,316.2e6,2.081E-5
3.100,4.800,398.1e6,2.619E-5
3.100,4.800,501.2e6,3.297E-5
3.100,4.800,631.0e6,4.150E-5
3.100,4.800,794.3e6,5.224E-5
3.100,4.800,1.000e9,6.577E-5
3.100,4.800,1.259e9,8.280E-5
3.100,4.800,1.585e9,1.042E-4
3.100,4.800,1.995e9,1.312E-4
3.100,4.800,2.512e9,1.652E-4
3.100,4.800,3.162e9,2.080E-4
3.100,4.800,3.981e9,2.618E-4
3.100,4.800,5.012e9,3.296E-4
3.100,4.800,6.310e9,4.150E-4
3.100,4.800,7.943e9,0.001
3.100,4.800,10.00e9,0.001
3.100,4.900,100.0e3,6.423E-7
3.100,4.900,125.9e3,6.423E-7
3.100,4.900,158.5e3,6.424E-7
3.100,4.900,199.5e3,6.424E-7
3.100,4.900,251.2e3,6.425E-7
3.100,4.900,316.2e3,6.426E-7
3.100,4.900,398.1e3,6.428E-7
3.100,4.900,501.2e3,6.432E-7
3.100,4.900,631.0e3,6.437E-7
3.100,4.900,794.3e3,6.445E-7
3.100,4.900,1.000e6,6.458E-7
3.100,4.900,1.259e6,6.478E-7
3.100,4.900,1.585e6,6.511E-7
3.100,4.900,1.995e6,6.562E-7
3.100,4.900,2.512e6,6.641E-7
3.100,4.900,3.162e6,6.766E-7
3.100,4.900,3.981e6,6.959E-7
3.100,4.900,5.012e6,7.254E-7
3.100,4.900,6.310e6,7.699E-7
3.100,4.900,7.943e6,8.355E-7
3.100,4.900,10.00e6,9.302E-7
3.100,4.900,12.59e6,1.063E-6
3.100,4.900,15.85e6,1.245E-6
3.100,4.900,19.95e6,1.488E-6
3.100,4.900,25.12e6,1.808E-6
3.100,4.900,31.62e6,2.222E-6
3.100,4.900,39.81e6,2.754E-6
3.100,4.900,50.12e6,3.433E-6
3.100,4.900,63.10e6,4.293E-6
3.100,4.900,79.43e6,5.383E-6
3.100,4.900,100.0e6,6.759E-6
3.100,4.900,125.9e6,8.494E-6
3.100,4.900,158.5e6,1.068E-5
3.100,4.900,199.5e6,1.344E-5
3.100,4.900,251.2e6,1.691E-5
3.100,4.900,316.2e6,2.129E-5
3.100,4.900,398.1e6,2.679E-5
3.100,4.900,501.2e6,3.373E-5
3.100,4.900,631.0e6,4.246E-5
3.100,4.900,794.3e6,5.345E-5
3.100,4.900,1.000e9,6.728E-5
3.100,4.900,1.259e9,8.470E-5
3.100,4.900,1.585e9,1.066E-4
3.100,4.900,1.995e9,1.342E-4
3.100,4.900,2.512e9,1.690E-4
3.100,4.900,3.162e9,2.128E-4
3.100,4.900,3.981e9,2.678E-4
3.100,4.900,5.012e9,3.372E-4
3.100,4.900,6.310e9,4.245E-4
3.100,4.900,7.943e9,0.001
3.100,4.900,10.00e9,0.001
3.100,5.000,100.0e3,6.423E-7
3.100,5.000,125.9e3,6.423E-7
3.100,5.000,158.5e3,6.424E-7
3.100,5.000,199.5e3,6.424E-7
3.100,5.000,251.2e3,6.425E-7
3.100,5.000,316.2e3,6.427E-7
3.100,5.000,398.1e3,6.429E-7
3.100,5.000,501.2e3,6.432E-7
3.100,5.000,631.0e3,6.437E-7
3.100,5.000,794.3e3,6.446E-7
3.100,5.000,1.000e6,6.459E-7
3.100,5.000,1.259e6,6.481E-7
3.100,5.000,1.585e6,6.514E-7
3.100,5.000,1.995e6,6.567E-7
3.100,5.000,2.512e6,6.651E-7
3.100,5.000,3.162e6,6.780E-7
3.100,5.000,3.981e6,6.981E-7
3.100,5.000,5.012e6,7.287E-7
3.100,5.000,6.310e6,7.748E-7
3.100,5.000,7.943e6,8.428E-7
3.100,5.000,10.00e6,9.404E-7
3.100,5.000,12.59e6,1.077E-6
3.100,5.000,15.85e6,1.264E-6
3.100,5.000,19.95e6,1.514E-6
3.100,5.000,25.12e6,1.841E-6
3.100,5.000,31.62e6,2.265E-6
3.100,5.000,39.81e6,2.809E-6
3.100,5.000,50.12e6,3.502E-6
3.100,5.000,63.10e6,4.381E-6
3.100,5.000,79.43e6,5.494E-6
3.100,5.000,100.0e6,6.899E-6
3.100,5.000,125.9e6,8.672E-6
3.100,5.000,158.5e6,1.091E-5
3.100,5.000,199.5e6,1.372E-5
3.100,5.000,251.2e6,1.727E-5
3.100,5.000,316.2e6,2.173E-5
3.100,5.000,398.1e6,2.735E-5
3.100,5.000,501.2e6,3.443E-5
3.100,5.000,631.0e6,4.335E-5
3.100,5.000,794.3e6,5.457E-5
3.100,5.000,1.000e9,6.869E-5
3.100,5.000,1.259e9,8.648E-5
3.100,5.000,1.585e9,1.089E-4
3.100,5.000,1.995e9,1.371E-4
3.100,5.000,2.512e9,1.725E-4
3.100,5.000,3.162e9,2.172E-4
3.100,5.000,3.981e9,2.735E-4
3.100,5.000,5.012e9,3.443E-4
3.100,5.000,6.310e9,4.334E-4
3.100,5.000,7.943e9,0.001
3.100,5.000,10.00e9,0.001
3.200,0.000,100.0e3,0.000
3.200,0.000,125.9e3,0.000
3.200,0.000,158.5e3,0.000
3.200,0.000,199.5e3,0.000
3.200,0.000,251.2e3,0.000
3.200,0.000,316.2e3,0.000
3.200,0.000,398.1e3,0.000
3.200,0.000,501.2e3,0.000
3.200,0.000,631.0e3,0.000
3.200,0.000,794.3e3,0.000
3.200,0.000,1.000e6,0.000
3.200,0.000,1.259e6,0.000
3.200,0.000,1.585e6,0.000
3.200,0.000,1.995e6,0.000
3.200,0.000,2.512e6,0.000
3.200,0.000,3.162e6,0.000
3.200,0.000,3.981e6,0.000
3.200,0.000,5.012e6,0.000
3.200,0.000,6.310e6,0.000
3.200,0.000,7.943e6,0.000
3.200,0.000,10.00e6,0.000
3.200,0.000,12.59e6,0.000
3.200,0.000,15.85e6,0.000
3.200,0.000,19.95e6,0.000
3.200,0.000,25.12e6,0.000
3.200,0.000,31.62e6,0.000
3.200,0.000,39.81e6,0.000
3.200,0.000,50.12e6,0.000
3.200,0.000,63.10e6,0.000
3.200,0.000,79.43e6,0.000
3.200,0.000,100.0e6,0.000
3.200,0.000,125.9e6,0.000
3.200,0.000,158.5e6,0.000
3.200,0.000,199.5e6,0.000
3.200,0.000,251.2e6,0.000
3.200,0.000,316.2e6,0.000
3.200,0.000,398.1e6,0.000
3.200,0.000,501.2e6,0.000
3.200,0.000,631.0e6,0.000
3.200,0.000,794.3e6,0.000
3.200,0.000,1.000e9,0.000
3.200,0.000,1.259e9,0.000
3.200,0.000,1.585e9,0.000
3.200,0.000,1.995e9,0.000
3.200,0.000,2.512e9,0.000
3.200,0.000,3.162e9,0.000
3.200,0.000,3.981e9,0.000
3.200,0.000,5.012e9,0.000
