"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.61436950147E+009, +1.74381310903E-002, +2.46798089961E-001
+1.61700879765E+009, +1.85031085563E-002, +2.54337461769E-001
+1.61964809384E+009, +1.96779673171E-002, +2.62418837441E-001
+1.62228739003E+009, +2.09491423679E-002, +2.71060484491E-001
+1.62492668622E+009, +2.24690092997E-002, +2.80177447941E-001
+1.62756598240E+009, +2.40819074378E-002, +2.90131515929E-001
+1.63020527859E+009, +2.57691269036E-002, +3.00722542938E-001
+1.63284457478E+009, +2.77608799740E-002, +3.11871948943E-001
+1.63548387097E+009, +3.00737198388E-002, +3.24089065670E-001
+1.63812316716E+009, +3.25321323763E-002, +3.37264795363E-001
+1.64076246334E+009, +3.53025520104E-002, +3.51251826216E-001
+1.64340175953E+009, +3.83814582688E-002, +3.66795837101E-001
+1.64604105572E+009, +4.16770878019E-002, +3.83700415680E-001
+1.64868035191E+009, +4.57396955608E-002, +4.02090870592E-001
+1.65131964809E+009, +5.02737095298E-002, +4.22098710287E-001
+1.65395894428E+009, +5.59306852232E-002, +4.44742105543E-001
+1.65659824047E+009, +6.21426925192E-002, +4.69292139590E-001
+1.65923753666E+009, +7.00399220209E-002, +4.97544652901E-001
+1.66187683284E+009, +7.90340557070E-002, +5.28454384915E-001
+1.66451612903E+009, +9.01149235565E-002, +5.63247878065E-001
+1.66715542522E+009, +1.02551988086E-001, +6.02492573124E-001
+1.66979472141E+009, +1.18696857997E-001, +6.49551861042E-001
+1.67243401760E+009, +1.39809355366E-001, +7.03344203709E-001
+1.67507331378E+009, +1.66380210218E-001, +7.64146653908E-001
+1.67771260997E+009, +2.01310148216E-001, +8.38528411044E-001
+1.68035190616E+009, +2.47722707283E-001, +9.25790095844E-001
+1.68299120235E+009, +3.12644939508E-001, +1.03253156361E+000
+1.68563049853E+009, +4.02418303340E-001, +1.16443273255E+000
+1.68826979472E+009, +5.44133267817E-001, +1.32357566183E+000
+1.69090909091E+009, +7.66529313203E-001, +1.51984248194E+000
+1.69354838710E+009, +1.12051099171E+000, +1.73776329714E+000
+1.69618768328E+009, +1.74316242872E+000, +1.93204965339E+000
+1.69882697947E+009, +2.73713240961E+000, +1.74835271638E+000
+1.70146627566E+009, +3.74975298670E+000, +6.04751908311E-001
+1.70410557185E+009, +3.53518676712E+000, -1.04666966173E+000
+1.70674486804E+009, +2.43012184985E+000, -1.85888681421E+000
+1.70938416422E+009, +1.52623414293E+000, -1.90394328232E+000
+1.71202346041E+009, +9.87712967792E-001, -1.69676795342E+000
+1.71466275660E+009, +6.69314103584E-001, -1.47522218691E+000
+1.71730205279E+009, +4.77905122819E-001, -1.28545250564E+000
+1.71994134897E+009, +3.60120006550E-001, -1.13079949652E+000
+1.72258064516E+009, +2.74483186727E-001, -1.00657679165E+000
+1.72521994135E+009, +2.16834011821E-001, -9.04701827745E-001
+1.72785923754E+009, +1.77493875468E-001, -8.17266612879E-001
+1.73049853372E+009, +1.44470524603E-001, -7.47527315347E-001
+1.73313782991E+009, +1.21296152907E-001, -6.88038852513E-001
+1.73577712610E+009, +1.02720170340E-001, -6.37187176400E-001
+1.73841642229E+009, +8.78197272853E-002, -5.92183378891E-001
+1.74105571848E+009, +7.65944440458E-002, -5.53063531242E-001
+1.74369501466E+009, +6.72371155560E-002, -5.19091965460E-001
+1.74633431085E+009, +5.89494653875E-002, -4.88537536338E-001
+1.74897360704E+009, +5.20077139400E-002, -4.62112332059E-001
+1.75161290323E+009, +4.64192776479E-002, -4.38107390708E-001
+1.75425219941E+009, +4.17136522627E-002, -4.15802941118E-001
+1.75689149560E+009, +3.75782487196E-002, -3.96024355404E-001
+1.75953079179E+009, +3.42100130381E-002, -3.77744380613E-001
+1.76217008798E+009, +3.11544607229E-002, -3.61419734204E-001
+1.76480938416E+009, +2.85828438977E-002, -3.46225161638E-001
